freq,unit,c_unload,c_load,geo\TIME_PERIOD	2005 	2010 	2015 	2020 
A,PAS,SI,DE27,DE	361 	: 	: 	: 
A,PAS,SI,DE27,SI	344 	: 	: 	: 
A,PAS,SI,DE30,DE	267 	: 	: 	: 
A,PAS,SI,DE30,SI	8 	: 	: 	: 
A,PAS,SI,DE41,DE	4 	: 	: 	: 
A,PAS,SI,DE41,SI	4 	: 	: 	: 
A,PAS,SI,DE42,DE	9 	: 	: 	: 
A,PAS,SI,DE42,SI	9 	: 	: 	: 
A,PAS,SI,DE50,DE	79 	: 	: 	: 
A,PAS,SI,DE50,SI	79 	: 	: 	: 
A,PAS,SI,DE60,DE	435 	: 	: 	: 
A,PAS,SI,DE60,SI	43 	: 	: 	: 
A,PAS,SI,DE71,DE	801 	: 	: 	: 
A,PAS,SI,DE71,SI	946 	: 	: 	: 
A,PAS,SI,DE72,DE	46 	: 	: 	: 
A,PAS,SI,DE72,SI	44 	: 	: 	: 
A,PAS,SI,DE73,DE	220 	: 	: 	: 
A,PAS,SI,DE73,SI	240 	: 	: 	: 
A,PAS,SI,DE80,DE	89 	: 	: 	: 
A,PAS,SI,DE80,SI	96 	: 	: 	: 
A,PAS,SI,DE91,DE	166 	: 	: 	: 
A,PAS,SI,DE91,SI	184 	: 	: 	: 
A,PAS,SI,DE92,DE	280 	: 	: 	: 
A,PAS,SI,DE92,SI	363 	: 	: 	: 
A,PAS,SI,DE93,SI	173 	: 	: 	: 
A,PAS,SI,DE94,DE	135 	: 	: 	: 
A,PAS,SI,DE94,SI	173 	: 	: 	: 
A,PAS,SI,DEA1,DE	861 	: 	: 	: 
A,PAS,SI,DEA1,SI	781 	: 	: 	: 
A,PAS,SI,DEA2,DE	531 	: 	: 	: 
A,PAS,SI,DEA2,SI	745 	: 	: 	: 
A,PAS,SI,DEA3,DE	110 	: 	: 	: 
A,PAS,SI,DEA3,SI	131 	: 	: 	: 
A,PAS,SI,DEA4,DE	158 	: 	: 	: 
A,PAS,SI,DEA4,SI	141 	: 	: 	: 
A,PAS,SI,DEA5,DE	243 	: 	: 	: 
A,PAS,SI,DEA5,SI	315 	: 	: 	: 
A,PAS,SI,DEB1,DE	77 	: 	: 	: 
A,PAS,SI,DEB1,SI	77 	: 	: 	: 
A,PAS,SI,DEB2,DE	9 	: 	: 	: 
A,PAS,SI,DEB2,SI	9 	: 	: 	: 
A,PAS,SI,DEB3,DE	438 	: 	: 	: 
A,PAS,SI,DEB3,SI	622 	: 	: 	: 
A,PAS,SI,DEC0,DE	96 	: 	: 	: 
A,PAS,SI,DED1,DE	9 	: 	: 	: 
A,PAS,SI,DED1,SI	11 	: 	: 	: 
A,PAS,SI,DED2,DE	19 	: 	: 	: 
A,PAS,SI,DED2,SI	22 	: 	: 	: 
A,PAS,SI,DED3,DE	107 	: 	: 	: 
A,PAS,SI,DED3,SI	69 	: 	: 	: 
A,PAS,SI,DEE1,DE	4 	: 	: 	: 
A,PAS,SI,DEE1,SI	5 	: 	: 	: 
A,PAS,SI,DEE2,DE	17 	: 	: 	: 
A,PAS,SI,DEE2,SI	19 	: 	: 	: 
A,PAS,SI,DEE3,DE	11 	: 	: 	: 
A,PAS,SI,DEE3,SI	13 	: 	: 	: 
A,PAS,SI,DEF0,DE	183 	: 	: 	: 
A,PAS,SI,DEF0,SI	405 	: 	: 	: 
A,PAS,SI,DEG0,DE	50 	: 	: 	: 
A,PAS,SI,DEG0,SI	81 	: 	: 	: 
A,PAS,SI,DEXX,SI	7128 	: 	: 	: 
A,PAS,SI,DK,DK	221 	: 	: 	: 
A,PAS,SI,DK,SI	973 	: 	: 	: 
A,PAS,SI,EL12,SI	209 	: 	: 	: 
A,PAS,SI,EL30,SI	23 	: 	: 	: 
A,PAS,SI,ELXX,EL	118 	: 	: 	: 
A,PAS,SI,ELXX,SI	74 	: 	: 	: 
A,PAS,SI,ESXX,SI	9 	: 	: 	: 
A,PAS,SI,FIXX,SI	136 	: 	: 	: 
A,PAS,SI,FR10,FR	: c	: 	: 	: 
A,PAS,SI,FR10,SI	11 	: 	: 	: 
A,PAS,SI,FR41,FR	: c	: 	: 	: 
A,PAS,SI,FR42,FR	: c	: 	: 	: 
A,PAS,SI,FR61,FR	: c	: 	: 	: 
A,PAS,SI,FR71,FR	: c	: 	: 	: 
A,PAS,SI,FR82,FR	: c	: 	: 	: 
A,PAS,SI,FRXX,SI	1100 	: 	: 	: 
A,PAS,SI,HR,SI	127637 	: 	: 	: 
A,PAS,SI,HU10,HU	10708 	: 	: 	: 
A,PAS,SI,HU10,SI	38 	: 	: 	: 
A,PAS,SI,HU21,HU	162 	: 	: 	: 
A,PAS,SI,HU22,HU	837 	: 	: 	: 
A,PAS,SI,HU23,HU	653 	: 	: 	: 
A,PAS,SI,HU32,SI	1 	: 	: 	: 
A,PAS,SI,HU33,SI	1 	: 	: 	: 
A,PAS,SI,HUXX,SI	18991 	: 	: 	: 
A,PAS,SI,IEXX,SI	154 	: 	: 	: 
A,PAS,SI,ITC1,IT	: c	: 	: 	: 
A,PAS,SI,ITC1,SI	149 	: 	: 	: 
A,PAS,SI,ITC2,IT	: c	: 	: 	: 
A,PAS,SI,ITC2,SI	2 	: 	: 	: 
A,PAS,SI,ITC3,IT	: c	: 	: 	: 
A,PAS,SI,ITC3,SI	93 	: 	: 	: 
A,PAS,SI,ITC4,IT	: c	: 	: 	: 
A,PAS,SI,ITC4,SI	945 	: 	: 	: 
A,PAS,SI,ITD1,IT	: c	: 	: 	: 
A,PAS,SI,ITD1,SI	47 	: 	: 	: 
A,PAS,SI,ITD2,IT	: c	: 	: 	: 
A,PAS,SI,ITD2,SI	36 	: 	: 	: 
A,PAS,SI,ITD3,IT	: c	: 	: 	: 
A,PAS,SI,ITD3,SI	8113 	: 	: 	: 
A,PAS,SI,ITD4,IT	: c	: 	: 	: 
A,PAS,SI,ITD4,SI	3042 	: 	: 	: 
A,PAS,SI,ITD5,IT	: c	: 	: 	: 
A,PAS,SI,ITD5,SI	292 	: 	: 	: 
A,PAS,SI,ITE1,IT	: c	: 	: 	: 
A,PAS,SI,ITE1,SI	286 	: 	: 	: 
A,PAS,SI,ITE2,IT	: c	: 	: 	: 
A,PAS,SI,ITE2,SI	29 	: 	: 	: 
A,PAS,SI,ITE3,IT	: c	: 	: 	: 
A,PAS,SI,ITE3,SI	48 	: 	: 	: 
A,PAS,SI,ITE4,IT	: c	: 	: 	: 
A,PAS,SI,ITE4,SI	277 	: 	: 	: 
A,PAS,SI,ITF1,IT	: c	: 	: 	: 
A,PAS,SI,ITF1,SI	29 	: 	: 	: 
A,PAS,SI,ITF3,IT	: c	: 	: 	: 
A,PAS,SI,ITF3,SI	30 	: 	: 	: 
A,PAS,SI,ITF4,IT	: c	: 	: 	: 
A,PAS,SI,ITF4,SI	11 	: 	: 	: 
A,PAS,SI,ITF6,IT	: c	: 	: 	: 
A,PAS,SI,ITF6,SI	2 	: 	: 	: 
A,PAS,SI,ITG1,IT	: c	: 	: 	: 
A,PAS,SI,ITG1,SI	1 	: 	: 	: 
A,PAS,SI,ITXX,IT	: c	: 	: 	: 
A,PAS,SI,ITXX,SI	2961 	: 	: 	: 
A,PAS,SI,LT,LT	: c	: 	: 	: 
A,PAS,SI,LT,SI	1 	: 	: 	: 
A,PAS,SI,LU,LU	13 	: 	: 	: 
A,PAS,SI,LU,SI	49 	: 	: 	: 
A,PAS,SI,MA,SI	16 	: 	: 	: 
A,PAS,SI,MK,SI	1340 	: 	: 	: 
A,PAS,SI,NL11,NL	21 	: 	: 	: 
A,PAS,SI,NL21,NL	13 	: 	: 	: 
A,PAS,SI,NL22,NL	149 	: 	: 	: 
A,PAS,SI,NL31,NL	155 	: 	: 	: 
A,PAS,SI,NL32,NL	193 	: 	: 	: 
A,PAS,SI,NL33,NL	59 	: 	: 	: 
A,PAS,SI,NL41,NL	18 	: 	: 	: 
A,PAS,SI,NL42,NL	16 	: 	: 	: 
A,PAS,SI,NLXX,SI	862 	: 	: 	: 
A,PAS,SI,NOXX,SI	29 	: 	: 	: 
A,PAS,SI,PL12,SI	7 	: 	: 	: 
A,PAS,SI,PL21,SI	8 	: 	: 	: 
A,PAS,SI,PL22,SI	5 	: 	: 	: 
A,PAS,SI,PL42,SI	2 	: 	: 	: 
A,PAS,SI,PL63,SI	1 	: 	: 	: 
A,PAS,SI,PLXX,SI	1676 	: 	: 	: 
A,PAS,SI,PTXX,SI	19 	: 	: 	: 
A,PAS,SI,RO,SI	1029 	: 	: 	: 
A,PAS,SI,RS_ME,SI	23746 	: 	: 	: 
A,PAS,SI,RU,SI	3 	: 	: 	: 
A,PAS,SI,SEXX,SI	42 	: 	: 	: 
A,PAS,SI,SI,SI	14917486 	: 	: 	: 
A,PAS,SI,SK01,SI	901 	: 	: 	: 
A,PAS,SI,SK01,SK	1331 	: 	: 	: 
A,PAS,SI,SK02,SI	118 	: 	: 	: 
A,PAS,SI,SK02,SK	175 	: 	: 	: 
A,PAS,SI,SK03,SI	116 	: 	: 	: 
A,PAS,SI,SK03,SK	209 	: 	: 	: 
A,PAS,SI,SK04,SI	607 	: 	: 	: 
A,PAS,SI,SK04,SK	1053 	: 	: 	: 
A,PAS,SI,SKXX,SI	1990 	: 	: 	: 
A,PAS,SI,UA,SI	7 	: 	: 	: 
A,PAS,SI,UKXX,SI	16 	: 	: 	: 
A,PAS,SI,UNK,SI	9519 	: 	: 	: 
A,PAS,SI01,AT11,SI	: 	2 	: 	: 
A,PAS,SI01,AT12,SI	: 	408 	: 	: 
A,PAS,SI01,AT13,SI	: 	6298 	: 	: 
A,PAS,SI01,AT21,SI	: 	608 	: 	: 
A,PAS,SI01,AT22,SI	: 	15814 	: 	: 
A,PAS,SI01,AT31,SI	: 	370 	: 	: 
A,PAS,SI01,AT32,SI	: 	501 	: 	: 
A,PAS,SI01,AT33,SI	: 	188 	: 	: 
A,PAS,SI01,AT34,SI	: 	474 	: 	: 
A,PAS,SI01,BG32,SI	: 	5 	: 	: 
A,PAS,SI01,BG33,SI	: 	4 	: 	: 
A,PAS,SI01,BG41,SI	: 	27 	: 	: 
A,PAS,SI01,CH01,SI	: 	11 	: 	: 
A,PAS,SI01,CH02,SI	: 	11 	: 	: 
A,PAS,SI01,CH03,SI	: 	179 	: 	: 
A,PAS,SI01,CH04,SI	: 	11 	: 	: 
A,PAS,SI01,CH05,SI	: 	12 	: 	: 
A,PAS,SI01,CZ01,CZ	: 	30 	: 	: 
A,PAS,SI01,CZ01,SI	: 	1778 	: 	: 
A,PAS,SI01,CZ02,SI	: 	1 	: 	: 
A,PAS,SI01,CZ03,SI	: 	59 	: 	: 
A,PAS,SI01,CZ04,SI	: 	76 	: 	: 
A,PAS,SI01,CZ05,SI	: 	33 	: 	: 
A,PAS,SI01,CZ06,SI	: 	188 	: 	: 
A,PAS,SI01,CZ07,SI	: 	91 	: 	: 
A,PAS,SI01,CZ08,SI	: 	89 	: 	: 
A,PAS,SI01,DE11,SI	: 	314 	: 	: 
A,PAS,SI01,DE12,SI	: 	100 	: 	: 
A,PAS,SI01,DE13,SI	: 	55 	: 	: 
A,PAS,SI01,DE14,SI	: 	93 	: 	: 
A,PAS,SI01,DE21,SI	: 	603 	: 	: 
A,PAS,SI01,DE22,SI	: 	13 	: 	: 
A,PAS,SI01,DE23,SI	: 	11 	: 	: 
A,PAS,SI01,DE24,SI	: 	12 	: 	: 
A,PAS,SI01,DE25,SI	: 	38 	: 	: 
A,PAS,SI01,DE26,SI	: 	17 	: 	: 
A,PAS,SI01,DE27,SI	: 	91 	: 	: 
A,PAS,SI01,DE30,SI	: 	228 	: 	: 
A,PAS,SI01,DE41,SI	: 	3 	: 	: 
A,PAS,SI01,DE42,SI	: 	8 	: 	: 
A,PAS,SI01,DE50,SI	: 	11 	: 	: 
A,PAS,SI01,DE60,SI	: 	121 	: 	: 
A,PAS,SI01,DE71,SI	: 	88 	: 	: 
A,PAS,SI01,DE72,SI	: 	3 	: 	: 
A,PAS,SI01,DE73,SI	: 	6 	: 	: 
A,PAS,SI01,DE80,SI	: 	2 	: 	: 
A,PAS,SI01,DE91,SI	: 	22 	: 	: 
A,PAS,SI01,DE92,SI	: 	18 	: 	: 
A,PAS,SI01,DE93,SI	: 	7 	: 	: 
A,PAS,SI01,DE94,SI	: 	28 	: 	: 
A,PAS,SI01,DEA1,SI	: 	76 	: 	: 
A,PAS,SI01,DEA2,SI	: 	51 	: 	: 
A,PAS,SI01,DEA3,SI	: 	40 	: 	: 
A,PAS,SI01,DEA4,SI	: 	18 	: 	: 
A,PAS,SI01,DEA5,SI	: 	34 	: 	: 
A,PAS,SI01,DEB1,SI	: 	2 	: 	: 
A,PAS,SI01,DEB2,SI	: 	4 	: 	: 
A,PAS,SI01,DEB3,SI	: 	16 	: 	: 
A,PAS,SI01,DEC0,SI	: 	10 	: 	: 
A,PAS,SI01,DED1,SI	: 	1 	: 	: 
A,PAS,SI01,DED2,SI	: 	7 	: 	: 
A,PAS,SI01,DED3,SI	: 	7 	: 	: 
A,PAS,SI01,DEE0,SI	: 	7 	: 	: 
A,PAS,SI01,DEF0,SI	: 	68 	: 	: 
A,PAS,SI01,DEG0,SI	: 	17 	: 	: 
A,PAS,SI01,DK04,SI	: 	1 	: 	: 
A,PAS,SI01,EL12,SI	: 	13 	: 	: 
A,PAS,SI01,FR10,SI	: 	3 	: 	: 
A,PAS,SI01,HR01,HR	: 	18863 	: 	: 
A,PAS,SI01,HR01,SI	: 	16731 	: 	: 
A,PAS,SI01,HR02,HR	: 	2400 	: 	: 
A,PAS,SI01,HR02,SI	: 	17456 	: 	: 
A,PAS,SI01,HR03,HR	: 	3222 	: 	: 
A,PAS,SI01,HR03,SI	: 	3016 	: 	: 
A,PAS,SI01,HU10,SI	: 	827 	: 	: 
A,PAS,SI01,HU21,SI	: 	51 	: 	: 
A,PAS,SI01,HU22,SI	: 	308 	: 	: 
A,PAS,SI01,HU23,SI	: 	18 	: 	: 
A,PAS,SI01,HU32,SI	: 	4 	: 	: 
A,PAS,SI01,LU,SI	: 	1 	: 	: 
A,PAS,SI01,PL11,PL	: 	1 	: 	: 
A,PAS,SI01,PL11,SI	: 	1 	: 	: 
A,PAS,SI01,PL12,PL	: 	30 	: 	: 
A,PAS,SI01,PL12,SI	: 	30 	: 	: 
A,PAS,SI01,PL21,PL	: 	8 	: 	: 
A,PAS,SI01,PL21,SI	: 	10 	: 	: 
A,PAS,SI01,PL22,PL	: 	30 	: 	: 
A,PAS,SI01,PL22,SI	: 	26 	: 	: 
A,PAS,SI01,PL41,PL	: 	1 	: 	: 
A,PAS,SI01,PL41,SI	: 	1 	: 	: 
A,PAS,SI01,PL63,PL	: 	4 	: 	: 
A,PAS,SI01,PL63,SI	: 	4 	: 	: 
A,PAS,SI01,RO11,SI	: 	7 	: 	: 
A,PAS,SI01,RO12,SI	: 	87 	: 	: 
A,PAS,SI01,RO21,SI	: 	38 	: 	: 
A,PAS,SI01,RO22,SI	: 	4 	: 	: 
A,PAS,SI01,RO31,SI	: 	2 	: 	: 
A,PAS,SI01,RO32,SI	: 	4 	: 	: 
A,PAS,SI01,RO41,SI	: 	10 	: 	: 
A,PAS,SI01,RO42,SI	: 	37 	: 	: 
A,PAS,SI01,SI01,SI	: 	14326085 	: 	: 
A,PAS,SI01,SI02,SI	: 	261317 	: 	: 
A,PAS,SI01,SK01,SI	: 	190 	: 	: 
A,PAS,SI01,SK02,SI	: 	22 	: 	: 
A,PAS,SI01,SK03,SI	: 	38 	: 	: 
A,PAS,SI01,SK04,SI	: 	109 	: 	: 
A,PAS,SI01,TR10,SI	: 	2 	: 	: 
A,PAS,SI02,AT11,SI	: 	4 	: 	: 
A,PAS,SI02,AT12,SI	: 	412 	: 	: 
A,PAS,SI02,AT13,SI	: 	11402 	: 	: 
A,PAS,SI02,AT21,SI	: 	12088 	: 	: 
A,PAS,SI02,AT22,SI	: 	4214 	: 	: 
A,PAS,SI02,AT31,SI	: 	988 	: 	: 
A,PAS,SI02,AT32,SI	: 	3644 	: 	: 
A,PAS,SI02,AT33,SI	: 	1058 	: 	: 
A,PAS,SI02,AT34,SI	: 	1121 	: 	: 
A,PAS,SI02,BE10,SI	: 	28 	: 	: 
A,PAS,SI02,BE21,SI	: 	2 	: 	: 
A,PAS,SI02,BE33,SI	: 	4 	: 	: 
A,PAS,SI02,BG32,SI	: 	1 	: 	: 
A,PAS,SI02,BG33,SI	: 	5 	: 	: 
A,PAS,SI02,BG41,SI	: 	110 	: 	: 
A,PAS,SI02,BG42,SI	: 	2 	: 	: 
A,PAS,SI02,CH01,SI	: 	44 	: 	: 
A,PAS,SI02,CH02,SI	: 	45 	: 	: 
A,PAS,SI02,CH03,SI	: 	568 	: 	: 
A,PAS,SI02,CH04,SI	: 	19 	: 	: 
A,PAS,SI02,CH05,SI	: 	111 	: 	: 
A,PAS,SI02,CH06,SI	: 	21 	: 	: 
A,PAS,SI02,CZ01,SI	: 	1292 	: 	: 
A,PAS,SI02,CZ02,SI	: 	3 	: 	: 
A,PAS,SI02,CZ03,SI	: 	104 	: 	: 
A,PAS,SI02,CZ04,SI	: 	579 	: 	: 
A,PAS,SI02,CZ05,SI	: 	22 	: 	: 
A,PAS,SI02,CZ06,SI	: 	580 	: 	: 
A,PAS,SI02,CZ07,SI	: 	68 	: 	: 
A,PAS,SI02,CZ08,SI	: 	55 	: 	: 
A,PAS,SI02,DE11,SI	: 	934 	: 	: 
A,PAS,SI02,DE12,SI	: 	523 	: 	: 
A,PAS,SI02,DE13,SI	: 	280 	: 	: 
A,PAS,SI02,DE14,SI	: 	284 	: 	: 
A,PAS,SI02,DE21,SI	: 	7997 	: 	: 
A,PAS,SI02,DE22,SI	: 	71 	: 	: 
A,PAS,SI02,DE23,SI	: 	98 	: 	: 
A,PAS,SI02,DE24,SI	: 	66 	: 	: 
A,PAS,SI02,DE25,SI	: 	355 	: 	: 
A,PAS,SI02,DE26,SI	: 	93 	: 	: 
A,PAS,SI02,DE27,SI	: 	528 	: 	: 
A,PAS,SI02,DE30,SI	: 	140 	: 	: 
A,PAS,SI02,DE41,SI	: 	25 	: 	: 
A,PAS,SI02,DE42,SI	: 	27 	: 	: 
A,PAS,SI02,DE50,SI	: 	67 	: 	: 
A,PAS,SI02,DE60,SI	: 	263 	: 	: 
A,PAS,SI02,DE71,SI	: 	543 	: 	: 
A,PAS,SI02,DE72,SI	: 	31 	: 	: 
A,PAS,SI02,DE73,SI	: 	87 	: 	: 
A,PAS,SI02,DE80,SI	: 	33 	: 	: 
A,PAS,SI02,DE91,SI	: 	145 	: 	: 
A,PAS,SI02,DE92,SI	: 	215 	: 	: 
A,PAS,SI02,DE93,SI	: 	60 	: 	: 
A,PAS,SI02,DE94,SI	: 	84 	: 	: 
A,PAS,SI02,DEA1,SI	: 	622 	: 	: 
A,PAS,SI02,DEA2,SI	: 	470 	: 	: 
A,PAS,SI02,DEA3,SI	: 	174 	: 	: 
A,PAS,SI02,DEA4,SI	: 	53 	: 	: 
A,PAS,SI02,DEA5,SI	: 	216 	: 	: 
A,PAS,SI02,DEB1,SI	: 	40 	: 	: 
A,PAS,SI02,DEB2,SI	: 	41 	: 	: 
A,PAS,SI02,DEB3,SI	: 	127 	: 	: 
A,PAS,SI02,DEC0,SI	: 	100 	: 	: 
A,PAS,SI02,DED1,SI	: 	27 	: 	: 
A,PAS,SI02,DED2,SI	: 	50 	: 	: 
A,PAS,SI02,DED3,SI	: 	147 	: 	: 
A,PAS,SI02,DEE0,SI	: 	54 	: 	: 
A,PAS,SI02,DEF0,SI	: 	106 	: 	: 
A,PAS,SI02,DEG0,SI	: 	122 	: 	: 
A,PAS,SI02,DK01,SI	: 	17 	: 	: 
A,PAS,SI02,DK02,SI	: 	2 	: 	: 
A,PAS,SI02,DK03,SI	: 	12 	: 	: 
A,PAS,SI02,DK04,SI	: 	12 	: 	: 
A,PAS,SI02,DK05,SI	: 	1 	: 	: 
A,PAS,SI02,EL12,SI	: 	25 	: 	: 
A,PAS,SI02,FR42,SI	: 	23 	: 	: 
A,PAS,SI02,HR01,HR	: 	40662 	: 	: 
A,PAS,SI02,HR01,SI	: 	34602 	: 	: 
A,PAS,SI02,HR02,HR	: 	2670 	: 	: 
A,PAS,SI02,HR02,SI	: 	3110 	: 	: 
A,PAS,SI02,HR03,HR	: 	12703 	: 	: 
A,PAS,SI02,HR03,SI	: 	16452 	: 	: 
A,PAS,SI02,HU10,SI	: 	7833 	: 	: 
A,PAS,SI02,HU21,SI	: 	2 	: 	: 
A,PAS,SI02,HU22,SI	: 	26 	: 	: 
A,PAS,SI02,HU23,SI	: 	58 	: 	: 
A,PAS,SI02,HU32,SI	: 	8 	: 	: 
A,PAS,SI02,ITD3,IT	: 	: c	: 	: 
A,PAS,SI02,LU,SI	: 	8 	: 	: 
A,PAS,SI02,NL22,NL	: 	: c	: 	: 
A,PAS,SI02,NL22,SI	: 	2 	: 	: 
A,PAS,SI02,NL31,NL	: 	: c	: 	: 
A,PAS,SI02,NL32,NL	: 	: c	: 	: 
A,PAS,SI02,NL32,SI	: 	1 	: 	: 
A,PAS,SI02,NL33,NL	: 	: c	: 	: 
A,PAS,SI02,NL41,SI	: 	5 	: 	: 
A,PAS,SI02,PL12,PL	: 	42 	: 	: 
A,PAS,SI02,PL12,SI	: 	51 	: 	: 
A,PAS,SI02,PL21,PL	: 	35 	: 	: 
A,PAS,SI02,PL21,SI	: 	67 	: 	: 
A,PAS,SI02,PL22,PL	: 	22 	: 	: 
A,PAS,SI02,PL22,SI	: 	27 	: 	: 
A,PAS,SI02,PL31,PL	: 	2 	: 	: 
A,PAS,SI02,PL31,SI	: 	2 	: 	: 
A,PAS,SI02,PL32,PL	: 	1 	: 	: 
A,PAS,SI02,PL32,SI	: 	4 	: 	: 
A,PAS,SI02,PL41,PL	: 	1 	: 	: 
A,PAS,SI02,PL41,SI	: 	1 	: 	: 
A,PAS,SI02,PL51,PL	: 	2 	: 	: 
A,PAS,SI02,PL51,SI	: 	3 	: 	: 
A,PAS,SI02,PL63,PL	: 	6 	: 	: 
A,PAS,SI02,PL63,SI	: 	8 	: 	: 
A,PAS,SI02,PT11,SI	: 	7 	: 	: 
A,PAS,SI02,RO11,SI	: 	30 	: 	: 
A,PAS,SI02,RO12,SI	: 	93 	: 	: 
A,PAS,SI02,RO22,SI	: 	1 	: 	: 
A,PAS,SI02,RO31,SI	: 	2 	: 	: 
A,PAS,SI02,RO32,SI	: 	49 	: 	: 
A,PAS,SI02,RO41,SI	: 	7 	: 	: 
A,PAS,SI02,RO42,SI	: 	55 	: 	: 
A,PAS,SI02,SI01,SI	: 	266214 	: 	: 
A,PAS,SI02,SI02,SI	: 	440676 	: 	: 
A,PAS,SI02,SK01,SI	: 	732 	: 	: 
A,PAS,SI02,SK02,SI	: 	64 	: 	: 
A,PAS,SI02,SK03,SI	: 	116 	: 	: 
A,PAS,SI02,SK04,SI	: 	340 	: 	: 
A,PAS,SI02,TR10,SI	: 	4 	: 	: 
A,PAS,SI03,AT11,SI	: 	: 	2 	1 
A,PAS,SI03,AT12,SI	: 	: 	218 	95 
A,PAS,SI03,AT13,SI	: 	: 	303 	412 
A,PAS,SI03,AT21,SI	: 	: 	735 	246 
A,PAS,SI03,AT22,SI	: 	: 	12179 	3832 
A,PAS,SI03,AT31,SI	: 	: 	300 	107 
A,PAS,SI03,AT32,SI	: 	: 	484 	143 
A,PAS,SI03,AT33,SI	: 	: 	266 	75 
A,PAS,SI03,AT34,SI	: 	: 	202 	74 
A,PAS,SI03,ATXX,SI	: 	: 	3918 	: 
A,PAS,SI03,BA,SI	: 	: 	63 	: 
A,PAS,SI03,BG41,SI	: 	: 	11 	: 
A,PAS,SI03,CH02,SI	: 	: 	93 	138 
A,PAS,SI03,CH04,SI	: 	: 	320 	174 
A,PAS,SI03,CH05,SI	: 	: 	80 	80 
A,PAS,SI03,CH06,SI	: 	: 	147 	7 
A,PAS,SI03,CZ01,CZ	: 	: 	751 	53 
A,PAS,SI03,CZ01,SI	: 	: 	431 	25 
A,PAS,SI03,CZ02,CZ	: 	: 	6 	: 
A,PAS,SI03,CZ02,SI	: 	: 	2 	0 
A,PAS,SI03,CZ03,CZ	: 	: 	32 	4 
A,PAS,SI03,CZ03,SI	: 	: 	20 	1 
A,PAS,SI03,CZ04,CZ	: 	: 	17 	: 
A,PAS,SI03,CZ04,SI	: 	: 	6 	1 
A,PAS,SI03,CZ05,CZ	: 	: 	99 	: 
A,PAS,SI03,CZ05,SI	: 	: 	62 	4 
A,PAS,SI03,CZ06,CZ	: 	: 	500 	11 
A,PAS,SI03,CZ06,SI	: 	: 	305 	16 
A,PAS,SI03,CZ07,CZ	: 	: 	62 	3 
A,PAS,SI03,CZ07,SI	: 	: 	30 	2 
A,PAS,SI03,CZ08,CZ	: 	: 	324 	1 
A,PAS,SI03,CZ08,SI	: 	: 	44 	3 
A,PAS,SI03,CZXX,SI	: 	: 	151 	: 
A,PAS,SI03,DE11,SI	: 	: 	242 	79 
A,PAS,SI03,DE12,SI	: 	: 	30 	18 
A,PAS,SI03,DE13,SI	: 	: 	72 	16 
A,PAS,SI03,DE14,SI	: 	: 	112 	21 
A,PAS,SI03,DE21,SI	: 	: 	199 	53 
A,PAS,SI03,DE22,SI	: 	: 	19 	7 
A,PAS,SI03,DE23,SI	: 	: 	35 	1 
A,PAS,SI03,DE24,SI	: 	: 	13 	5 
A,PAS,SI03,DE25,SI	: 	: 	9 	8 
A,PAS,SI03,DE26,SI	: 	: 	26 	3 
A,PAS,SI03,DE27,SI	: 	: 	82 	8 
A,PAS,SI03,DE40,SI	: 	: 	7 	: 
A,PAS,SI03,DE50,SI	: 	: 	97 	16 
A,PAS,SI03,DE71,SI	: 	: 	233 	82 
A,PAS,SI03,DE72,SI	: 	: 	6 	5 
A,PAS,SI03,DE73,SI	: 	: 	6 	2 
A,PAS,SI03,DE91,SI	: 	: 	9 	5 
A,PAS,SI03,DE92,SI	: 	: 	9 	1 
A,PAS,SI03,DE93,SI	: 	: 	22 	4 
A,PAS,SI03,DE94,SI	: 	: 	91 	16 
A,PAS,SI03,DEA1,SI	: 	: 	45 	11 
A,PAS,SI03,DEA2,SI	: 	: 	28 	3 
A,PAS,SI03,DEA3,SI	: 	: 	15 	5 
A,PAS,SI03,DEA4,SI	: 	: 	13 	4 
A,PAS,SI03,DEA5,SI	: 	: 	2 	4 
A,PAS,SI03,DEB1,SI	: 	: 	10 	5 
A,PAS,SI03,DEB2,SI	: 	: 	2 	2 
A,PAS,SI03,DEB3,SI	: 	: 	15 	4 
A,PAS,SI03,DED4,SI	: 	: 	9 	2 
A,PAS,SI03,DED5,SI	: 	: 	26 	2 
A,PAS,SI03,DEE0,SI	: 	: 	4 	3 
A,PAS,SI03,DEF0,SI	: 	: 	101 	7 
A,PAS,SI03,DEG0,SI	: 	: 	22 	8 
A,PAS,SI03,DEXX,SI	: 	: 	3602 	: 
A,PAS,SI03,EL52,SI	: 	: 	0 	: 
A,PAS,SI03,HR02,HR	: 	: 	: 	188 
A,PAS,SI03,HR03,HR	: 	: 	1878 	306 
A,PAS,SI03,HR03,SI	: 	: 	2188 	627 
A,PAS,SI03,HR04,HR	: 	: 	10363 	: 
A,PAS,SI03,HR04,SI	: 	: 	10532 	: 
A,PAS,SI03,HR05,HR	: 	: 	: 	1951 
A,PAS,SI03,HR05,SI	: 	: 	: 	2656 
A,PAS,SI03,HR06,HR	: 	: 	: 	209 
A,PAS,SI03,HR06,SI	: 	: 	: 	414 
A,PAS,SI03,HRXX,SI	: 	: 	5 	: 
A,PAS,SI03,HU10,HU	: 	: 	: c	: 
A,PAS,SI03,HU10,SI	: 	: 	1374 	: 
